timestamp,datetime,boomAngle,extensionMM,measuredLoad,actualLoad,swingAngle,ropeLength,fsr1,fsr2,fsr3,fsr4,imuRoll,imuPitch,safeLoadLimit,loadPercent,alarmLevel
1789653399.1048656,2026-09-17T19:26:39.104866,6.88,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
1789653399.1243932,2026-09-17T19:26:39.124393,6.87,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.87,18.57,5.0,0.0,0
1789653399.1445487,2026-09-17T19:26:39.144549,6.86,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.86,18.57,5.0,0.0,0
1789653399.1652145,2026-09-17T19:26:39.165215,6.87,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.87,18.57,5.0,0.0,0
1789653399.1845834,2026-09-17T19:26:39.184583,6.88,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.88,18.57,5.0,0.0,0
1789653399.2055938,2026-09-17T19:26:39.205594,6.88,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
1789653399.2251513,2026-09-17T19:26:39.225151,6.88,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
1789653399.2444887,2026-09-17T19:26:39.244489,6.88,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
1789653399.2648704,2026-09-17T19:26:39.264870,6.88,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
1789653399.2851973,2026-09-17T19:26:39.285197,6.88,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.88,18.58,5.0,0.0,0
1789653399.3049254,2026-09-17T19:26:39.304925,6.86,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.86,18.56,5.0,0.0,0
1789653399.3238144,2026-09-17T19:26:39.323814,6.86,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.86,18.55,5.0,0.0,0
1789653399.3451657,2026-09-17T19:26:39.345166,6.86,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.86,18.56,5.0,0.0,0
1789653399.365444,2026-09-17T19:26:39.365444,6.86,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.86,18.56,5.0,0.0,0
1789653399.3854713,2026-09-17T19:26:39.385471,6.86,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.86,18.56,5.0,0.0,0
1789653399.4051473,2026-09-17T19:26:39.405147,6.86,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.86,18.56,5.0,0.0,0
1789653399.4247859,2026-09-17T19:26:39.424786,6.86,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.86,18.56,5.0,0.0,0
1789653399.44498,2026-09-17T19:26:39.444980,6.86,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.86,18.56,5.0,0.0,0
1789653399.4644256,2026-09-17T19:26:39.464426,6.86,-20.7,566930.0,0.0,97.47,4.6,0,0,0,0,6.86,18.56,5.0,0.0,0
1789653399.4851756,2026-09-17T19:26:39.485176,6.87,-20.7,566934.0,0.0,97.47,4.6,0,0,0,0,6.87,18.57,5.0,0.0,0
1789653399.5048845,2026-09-17T19:26:39.504884,6.88,-20.7,566934.0,0.0,97.47,4.6,0,0,0,0,6.88,18.56,5.0,0.0,0
1789653399.525207,2026-09-17T19:26:39.525207,6.87,-20.7,566934.0,0.0,97.47,4.6,0,0,0,0,6.87,18.57,5.0,0.0,0
1789653399.5447686,2026-09-17T19:26:39.544769,6.87,-20.7,566934.0,0.0,97.47,4.6,0,0,0,0,6.87,18.57,5.0,0.0,0
1789653399.5647004,2026-09-17T19:26:39.564700,6.88,-20.7,566934.0,0.0,97.47,4.6,0,0,0,0,6.88,18.57,5.0,0.0,0
1789653399.5850077,2026-09-17T19:26:39.585008,6.88,-20.7,566934.0,0.0,97.47,4.6,0,0,0,0,6.88,18.57,5.0,0.0,0
